timestamp,current,energy,power
1401947273000.0,4.508298397064209,2223844.0,2440.96044921875
1401947303000.0,4.493582248687744,2223864.0,2437.583984375
1401947333000.0,4.50525426864624,2223884.25,2432.594970703125
1401947363000.0,4.4787468910217285,2223904.25,2415.681640625
1401947393000.0,4.479259014129639,2223924.5,2417.439697265625
1401947423000.0,4.46710729598999,2223944.5,2408.491455078125
1401947453000.0,4.500756740570068,2223964.75,2433.529541015625
1401947483000.0,4.51462984085083,2223985.0,2435.76513671875
1401947513000.0,4.5120768547058105,2224005.25,2436.9072265625
1401947543000.0,4.506557941436768,2224025.25,2425.53076171875
1401947574000.0,4.41855001449585,2224046.0,2409.620849609375
1401947604000.0,4.445672988891602,2224066.25,2437.904052734375
1401947634000.0,4.431907653808594,2224086.25,2434.660400390625
1401947664000.0,4.389360904693604,2224106.5,2403.6708984375
1401947694000.0,4.440880298614502,2224126.5,2443.214111328125
1401947724000.0,4.383699417114258,2224146.75,2382.54931640625
1401947754000.0,4.380395889282227,2224166.75,2400.843017578125
1401947784000.0,4.411762714385986,2224187.0,2418.722412109375
1401947814000.0,4.401447296142578,2224207.0,2403.020263671875
1401947844000.0,4.386244773864746,2224227.25,2408.022705078125
1401947874000.0,4.370507717132568,2224247.25,2398.225341796875
1401947904000.0,4.429872989654541,2224267.5,2441.20458984375
1401947934000.0,4.360453605651856,2224287.5,2385.5419921875
1401947965000.0,4.432945728302002,2224308.25,2448.394775390625
1401947995000.0,4.388406753540039,2224328.5,2401.6748046875
1401948025000.0,4.4024200439453125,2224348.5,2406.697998046875
1401948055000.0,4.3961262702941895,2224368.75,2392.360595703125
1401948085000.0,4.390691757202148,2224388.75,2407.341064453125
1401948115000.0,4.40639066696167,2224409.0,2416.375
1401948145000.0,4.425403118133545,2224429.0,2421.0
1401948175000.0,4.381133556365967,2224449.25,2396.861572265625
1401948205000.0,4.389703273773193,2224469.5,2400.855224609375
1401948235000.0,4.426153659820557,2224489.5,2422.03173828125
1401948265000.0,4.384308338165283,2224509.75,2397.03955078125
1401948295000.0,4.425457000732422,2224529.75,2434.74072265625
1401948325000.0,4.3910346031188965,2224550.0,2417.8525390625
1401948355000.0,4.387710094451904,2224570.0,2403.69091796875
1401948385000.0,4.434760570526123,2224590.25,2432.99609375
1401948415000.0,4.4339213371276855,2224610.25,2433.810546875
1401948445000.0,4.454206466674805,2224630.5,2450.74951171875
1401948476000.0,4.400603294372559,2224651.25,2413.360107421875
1401948506000.0,4.453780174255371,2224671.5,2447.774169921875
1401948536000.0,4.401561260223389,2224691.5,2406.5771484375
1401948566000.0,4.419144153594971,2224711.75,2431.193603515625
1401948596000.0,4.3864827156066895,2224731.75,2399.718505859375
1401948626000.0,4.405079364776611,2224752.0,2412.285400390625
1401948656000.0,4.420585632324219,2224772.0,2417.577880859375
1401948686000.0,4.4030585289001465,2224792.25,2403.8525390625
1401948716000.0,4.389546871185303,2224812.25,2390.943359375
1401948746000.0,4.382369518280029,2224832.5,2391.09130859375
1401948776000.0,4.3826751708984375,2224852.5,2384.5146484375
1401948806000.0,4.39239501953125,2224872.75,2397.269287109375
1401948836000.0,4.395130634307861,2224893.0,2416.433837890625
1401948867000.0,4.403317928314209,2224913.75,2405.310791015625
1401948897000.0,4.437694549560547,2224933.75,2426.16943359375
1401948927000.0,4.441391468048096,2224954.0,2439.21826171875
1401948957000.0,4.453714847564697,2224974.0,2454.68896484375
1401948987000.0,4.42863130569458,2224994.25,2433.042724609375
1401949017000.0,4.4345316886901855,2225014.25,2435.96435546875
1401949047000.0,4.382861614227295,2225034.5,2390.21240234375
1401949077000.0,4.346999645233154,2225054.5,2376.891357421875
1401949107000.0,4.443397998809815,2225074.75,2439.649658203125
1401949137000.0,4.453675746917725,2225095.0,2451.865234375
1401949167000.0,4.3987298011779785,2225115.0,2403.809814453125
1401949197000.0,4.454100608825684,2225135.25,2454.15185546875
1401949227000.0,4.375089168548584,2225155.25,2384.312744140625
1401949257000.0,4.3671464920043945,2225175.5,2383.4765625
1401949287000.0,4.399274349212647,2225195.5,2404.89404296875
1401949317000.0,4.375770568847656,2225215.75,2383.125
1401949347000.0,4.444248676300049,2225235.75,2448.5302734375
1401949378000.0,4.428536415100098,2225256.5,2435.170166015625
1401949408000.0,4.423333644866943,2225276.75,2429.976318359375
1401949438000.0,4.420303821563721,2225297.0,2405.06396484375
1401949468000.0,4.443692684173584,2225317.0,2428.445068359375
1401949498000.0,4.45464563369751,2225337.25,2441.227783203125
1401949528000.0,4.471197128295898,2225357.25,2449.43701171875
1401949558000.0,4.412917137145996,2225377.5,2404.3232421875
1401949588000.0,4.41279411315918,2225397.5,2401.4033203125
1401949618000.0,4.398204326629639,2225417.75,2399.2724609375
1401949648000.0,4.385889530181885,2225437.75,2385.043212890625
1401949678000.0,4.386917591094971,2225458.0,2394.010009765625
1401949708000.0,4.439792156219482,2225478.0,2433.389892578125
1401949738000.0,4.454394817352295,2225498.25,2446.455078125
1401949769000.0,4.40234899520874,2225519.0,2402.943603515625
1401949799000.0,4.4624433517456055,2225539.25,2438.372314453125
1401949829000.0,4.382781505584717,2225559.25,2398.548095703125
1401949859000.0,4.417635440826416,2225579.5,2403.048095703125
1401949889000.0,4.439992904663086,2225599.5,2435.389892578125
1401949919000.0,4.42135763168335,2225619.75,2412.53759765625
1401949949000.0,4.396694660186768,2225639.75,2420.93359375
1401949979000.0,4.4265336990356445,2225660.0,2429.72216796875
1401950009000.0,4.407968521118164,2225680.0,2415.139892578125
1401950039000.0,4.3763203620910645,2225700.25,2401.419677734375
1401950069000.0,4.446462631225586,2225720.25,2427.22021484375
1401950099000.0,4.381939888000488,2225740.5,2388.4248046875
1401950129000.0,4.415882110595703,2225760.5,2401.93408203125
1401950159000.0,4.441676616668701,2225780.75,2438.9580078125
1401950189000.0,4.458783149719238,2225800.75,2438.417724609375
1401950219000.0,4.416277885437012,2225821.0,2407.8623046875
1401950249000.0,4.444962978363037,2225841.0,2427.77197265625
1401950280000.0,4.42436408996582,2225861.75,2412.960205078125
1401950310000.0,4.437176704406738,2225881.75,2408.78955078125
1401950340000.0,4.445879936218262,2225902.0,2427.97412109375
1401950370000.0,4.4172043800354,2225922.0,2397.208740234375
1401950400000.0,4.433088779449463,2225942.25,2416.59375
1401950430000.0,4.396481037139893,2225962.25,2391.2138671875
1401950460000.0,4.497056007385254,2225982.5,2443.618408203125
1401950490000.0,4.44877290725708,2226002.5,2447.798583984375
1401950520000.0,4.419360637664795,2226022.75,2410.6162109375
1401950550000.0,4.426120758056641,2226042.75,2379.33154296875
1401950581000.0,4.413294315338135,2226063.75,2394.375732421875
1401950611000.0,4.426571369171143,2226083.75,2392.389892578125
1401950641000.0,4.4314045906066895,2226104.0,2416.978271484375
1401950671000.0,4.43651008605957,2226124.0,2416.897216796875
1401950701000.0,4.444150924682617,2226144.25,2408.514892578125
1401950731000.0,4.437139987945557,2226164.25,2414.313720703125
1401950761000.0,4.439483642578125,2226184.5,2411.140869140625
1401950791000.0,4.4261155128479,2226204.5,2407.34521484375
1401950821000.0,4.450603485107422,2226224.75,2412.98876953125
1401950851000.0,4.323075294494629,2226244.75,2392.715087890625
1401950881000.0,4.459647178649902,2226265.0,2415.025634765625
1401950911000.0,4.431022644042969,2226285.25,2397.693115234375
1401950941000.0,4.434231281280518,2226305.25,2408.370361328125
1401950971000.0,4.441226005554199,2226325.5,2428.30078125
1401951001000.0,4.363789081573486,2226345.5,2393.08642578125
1401951031000.0,4.4265570640563965,2226365.5,2416.992919921875
1401951061000.0,4.412606716156006,2226385.75,2403.591552734375
1401951092000.0,4.394562244415283,2226406.5,2388.351318359375
1401951122000.0,4.465505123138428,2226426.75,2440.82861328125
1401951152000.0,4.427974700927734,2226446.75,2415.31103515625
1401951182000.0,4.438072681427002,2226467.0,2418.75732421875
1401951212000.0,4.417418003082275,2226487.0,2412.91015625
1401951242000.0,4.445817470550537,2226507.0,2423.86669921875
1401951272000.0,4.41913366317749,2226527.25,2393.6630859375
1401951302000.0,4.400089740753174,2226547.25,2400.77490234375
1401951332000.0,4.441428661346436,2226567.5,2433.589111328125
1401951362000.0,4.434235572814941,2226587.5,2434.741455078125
